Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
5.120022,S,5.120022,0.7074611,0,0.4635815,0,0,30.55631,24.57278,0,49.92892,66.93916,3.697878,-57.8383050605138,-57.7054165784238,-3.91847288923029,810.885920783365,801.515695534071,122.916908017198,81.2813,81.2813,3398.793,481.5698
5.130023,S,5.130023,0.7069774,0,0.4636074,0,0,30.55631,24.53268,0,49.92892,66.93916,3.697878,-57.7960985638648,-57.6634429866348,-3.91361113692944,810.310018359089,800.939061117094,122.877771906703,81.27785,81.27785,3406.802,482.7988
5.140023,S,5.140023,0.7064939,0,0.4636332,0,0,30.55631,24.49262,0,49.92892,66.93916,3.697878,-57.7539509037977,-57.6215280060812,-3.90875366871253,809.734541268912,800.362845849912,122.83868437089,81.2744,81.2744,3414.806,484.0273
5.150023,S,5.150023,0.7060107,0,0.4636591,0,0,30.55631,24.45267,0,49.92892,66.93916,3.697878,-57.7119022802382,-57.5797113731936,-3.9039086802184,809.159487387206,799.78704874905,122.79964528496,81.27095,81.27095,3422.803,485.2555
5.160023,S,5.160023,0.7055278,0,0.4636848,0,0,30.55631,24.41275,0,49.92892,66.93916,3.697878,-57.6698995285724,-57.5379404372013,-3.89906679613292,808.584857423582,799.211669357539,122.76065461787,81.26749,81.26749,3430.796,486.4833
5.170023,S,5.170023,0.7050453,0,0.4637107,0,0,30.55631,24.37292,0,49.92892,66.93916,3.697878,-57.6279947504467,-57.4962668554644,-3.89423633627128,808.010648102619,798.636706701836,122.721712255378,81.26403,81.26403,3438.782,487.7108
5.180024,S,5.180024,0.7045631,0,0.4637366,0,0,30.55631,24.33316,0,49.92892,66.93916,3.697878,-57.5861509293788,-57.4546538717843,-3.88941220940329,807.436861145456,798.06216017596,122.682818134153,81.26057,81.26057,3446.763,488.9378
5.190024,S,5.190024,0.7040814,0,0.4637623,0,0,30.55631,24.29348,0,49.92892,66.93916,3.697878,-57.544385082401,-57.4131183741442,-3.88459689905587,806.863495790639,797.488029005051,122.643972166031,81.2571,81.2571,3454.738,490.1644
5.200024,S,5.200024,0.7035999,0,0.4637882,0,0,30.55631,24.25386,0,49.92892,66.93916,3.697878,-57.5026941897709,-57.3716573823117,-3.87978972225911,806.290548985936,796.914312444051,122.605174269676,81.25363,81.25363,3462.707,491.3907
5.210024,S,5.210024,0.7031187,0,0.463814,0,0,30.55631,24.2143,0,49.92892,66.93916,3.697878,-57.4610672146905,-57.3302599687684,-3.87498869219149,805.718022425849,796.341009857178,122.56642438362,81.25015,81.25015,3470.67,492.6165
5.220025,S,5.220025,0.7026379,0,0.4638398,0,0,30.55631,24.17481,0,49.92892,66.93916,3.697878,-57.4195071514977,-57.2889291137466,-3.87019411929386,805.145915457012,795.768120578846,122.527722443292,81.24667,81.24667,3478.628,493.842
5.230025,S,5.230025,0.7021573,0,0.4638656,0,0,30.55631,24.13541,0,49.92892,66.93916,3.697878,-57.3780511329354,-57.2477015734447,-3.86541283326525,804.5742247398,795.195643575907,122.489068315823,81.24319,81.24319,3486.58,495.0671
5.240025,S,5.240025,0.7016771,0,0.4638913,0,0,30.55631,24.09604,0,49.92892,66.93916,3.697878,-57.3366189922551,-57.2064978750012,-3.86063185767752,804.002952364277,794.623578609944,122.450461998109,81.23971,81.23971,3494.526,496.2918
5.250025,S,5.250025,0.7011973,0,0.4639172,0,0,30.55631,24.05677,0,49.92892,66.93916,3.697878,-57.2953027687319,-57.1654094122069,-3.85586385851794,803.432096033645,794.051924528599,122.411903360386,81.23621,81.23621,3502.467,497.5161
5.260026,S,5.260026,0.7007176,0,0.4639429,0,0,30.55631,24.01756,0,49.92892,66.93916,3.697878,-57.2540385557564,-57.1243726067726,-3.85110181982298,802.861655240555,793.4806808153,122.373392343049,81.23272,81.23272,3510.401,498.74
5.270026,S,5.270026,0.7002384,0,0.4639687,0,0,30.55631,23.97841,0,49.92892,66.93916,3.697878,-57.2128452354116,-57.0834063335028,-3.8463464866507,802.291630454478,792.909846764724,122.334928879042,81.22922,81.22922,3518.331,499.9636
5.280026,S,5.280026,0.6997595,0,0.4638339,0,0,30.55631,23.93106,0,49.92892,66.93916,3.697878,-57.1630512217618,-57.0339086485534,-3.84027202815425,801.7221059957,792.339507690986,122.296526159619,81.22572,81.22572,3526.254,501.1867
5.290026,S,5.290026,0.6992811,0,0.4637675,0,0,30.55631,23.88733,0,49.92892,66.93916,3.697878,-57.1170475810935,-56.9881710233627,-3.83477349955082,801.153045870504,791.76962599349,122.258178425481,81.22221,81.22221,3534.172,502.4095
5.300026,S,5.300026,0.6988029,0,0.4637012,0,0,30.55631,23.84369,0,49.92892,66.93916,3.697878,-57.0711518723423,-56.942540686535,-3.82928664352392,800.584447858512,791.200200599352,122.219885559902,81.2187,81.2187,3542.084,503.6319
5.310027,S,5.310027,0.6983252,0,0.4636353,0,0,30.55631,23.80016,0,49.92892,66.93916,3.697878,-57.0253582314073,-56.8970116776057,-3.82381270183701,800.016310961635,790.631230495294,122.181647433738,81.21519,81.21519,3549.99,504.8539
5.320027,S,5.320027,0.6978478,0,0.4635696,0,0,30.55631,23.75672,0,49.92892,66.93916,3.697878,-56.9796745206128,-56.8515919438609,-3.81835068107932,799.448634103282,790.062714588563,122.143463927781,81.21167,81.21167,3557.891,506.0755
5.330027,S,5.330027,0.6973707,0,0.4635041,0,0,30.55631,23.71338,0,49.92892,66.93916,3.697878,-56.9340877919066,-56.8062685709606,-3.81289964992825,798.88141633453,789.494651915551,122.105334932134,81.20815,81.20815,3565.786,507.2968
5.340027,S,5.340027,0.696894,0,0.4634388,0,0,30.55631,23.67014,0,49.92892,66.93916,3.697878,-56.8886090892637,-56.7610524864233,-3.8074617193817,798.314657765083,788.927041403374,122.067260315791,81.20462,81.20462,3573.675,508.5176
5.350028,S,5.350028,0.6964177,0,0.4633739,0,0,30.55631,23.627,0,49.92892,66.93916,3.697878,-56.8432304079416,-56.7159357429629,-3.80203577185254,797.748356250991,788.359882058621,122.029239958922,81.20109,81.20109,3581.558,509.7381
5.360028,S,5.360028,0.6959418,0,0.4633091,0,0,30.55631,23.58397,0,49.92892,66.93916,3.697878,-56.7979636957312,-56.6709302615086,-3.79662261448702,797.182509528677,787.793172768673,121.991273733626,81.19756,81.19756,3589.436,510.9582
5.370028,S,5.370028,0.6954662,0,0.4632446,0,0,30.55631,23.54101,0,49.92892,66.93916,3.697878,-56.7527799090114,-56.626007233148,-3.79121777693669,796.617119121369,787.226912708998,121.953361556704,81.19402,81.19402,3597.309,512.1779
5.380028,S,5.380028,0.694991,0,0.4631803,0,0,30.55631,23.49816,0,49.92892,66.93916,3.697878,-56.7077100731416,-56.581197453615,-3.78582572955,796.0521827464,786.661100747109,121.915503300255,81.19048,81.19048,3605.175,513.3973
5.390028,S,5.390028,0.6945161,0,0.4631163,0,0,30.55631,23.4554,0,49.92892,66.93916,3.697878,-56.6627263803293,-56.5364731074081,-3.78044566518071,795.487699563063,786.095736028672,121.877698844448,81.18693,81.18693,3613.036,514.6163
5.400029,S,5.400029,0.6940416,0,0.4630525,0,0,30.55631,23.41275,0,49.92892,66.93916,3.697878,-56.617870559783,-56.4918759177796,-3.77507907394496,794.923668318381,785.530817282121,121.839948054552,81.18337,81.18337,3620.891,515.8348
5.410029,S,5.410029,0.6935675,0,0.4629889,0,0,30.55631,23.37019,0,49.92892,66.93916,3.697878,-56.5731027437279,-56.4473661482987,-3.7697226651696,794.360088152092,784.966343633255,121.802250828743,81.17982,81.17982,3628.741,517.053
5.420029,S,5.420029,0.6930937,0,0.4629256,0,0,30.55631,23.32772,0,49.92892,66.93916,3.697878,-56.5284319684749,-56.4029527396624,-3.76437817732345,793.796958115617,784.402314118465,121.764607047811,81.17626,81.17626,3636.585,518.2709
5.430029,S,5.430029,0.6926202,0,0.4628625,0,0,30.55631,23.28535,0,49.92892,66.93916,3.697878,-56.4838731719412,-56.3586505930321,-3.75904666590546,793.234277113173,783.838727625132,121.727016581992,81.17271,81.17271,3644.423,519.4883
5.44003,S,5.44003,0.6921471,0,0.4627996,0,0,30.55631,23.24307,0,49.92892,66.93916,3.697878,-56.4394043240298,-56.314437853371,-3.7537247781543,792.672043093726,783.275583259186,121.689479335049,81.16914,81.16914,3652.256,520.7054
5.45003,S,5.45003,0.6916744,0,0.4627369,0,0,30.55631,23.20091,0,49.92892,66.93916,3.697878,-56.3950415191678,-56.2703304152513,-3.74841605309582,792.110257362496,782.712879967611,121.651995175356,81.16557,81.16557,3660.083,521.9222
5.46003,S,5.46003,0.691202,0,0.4626746,0,0,30.55631,23.15881,0,49.92892,66.93916,3.697878,-56.3507726065153,-56.2263163577438,-3.74311664126329,791.548917829732,782.150616816601,121.61456400978,81.16199,81.16199,3667.905,523.1385
5.47003,S,5.47003,0.69073,0,0.4626123,0,0,30.55631,23.11682,0,49.92892,66.93916,3.697878,-56.3065977219311,-56.1823956808487,-3.73782859156643,790.988023576497,781.58879287235,121.5771857247,81.15842,81.15842,3675.721,524.3544
5.480031,S,5.480031,0.6902583,0,0.4625504,0,0,30.55631,23.07492,0,49.92892,66.93916,3.697878,-56.262529816796,-56.1385812989057,-3.732552897416,790.427573556285,781.027407071909,121.53986019656,81.15484,81.15484,3683.531,525.57
5.490031,S,5.490031,0.689787,0,0.4624886,0,0,30.55631,23.03311,0,49.92892,66.93916,3.697878,-56.2185589249154,-56.0948632778073,-3.72728875166575,789.867565647187,780.466458451669,121.502587309876,81.15125,81.15125,3691.336,526.7852
5.500031,S,5.500031,0.689316,0,0.4624271,0,0,30.55631,22.99141,0,49.92892,66.93916,3.697878,-56.1746809781188,-56.0512376439103,-3.72203460211136,789.308001286934,779.905946087758,121.465366964687,81.14767,81.14767,3699.135,528.0001
5.510031,S,5.510031,0.6888454,0,0.4623658,0,0,30.55631,22.9498,0,49.92892,66.93916,3.697878,-56.1309191156897,-56.0077272456625,-3.71679560207119,788.748876993117,779.34586882782,121.428199009497,81.14407,81.14407,3706.928,529.2145
5.520031,S,5.520031,0.6883751,0,0.4623047,0,0,30.55631,22.90828,0,49.92892,66.93916,3.697878,-56.0872422060382,-55.96430128733,-3.71156566690428,788.190193108941,778.786225827456,121.391083353658,81.14047,81.14047,3714.716,530.4286
5.530032,S,5.530032,0.6879052,0,0.4622439,0,0,30.55631,22.86683,0,49.92892,66.93916,3.697878,-56.0436481186686,-55.9209577820912,-3.7063425614364,787.63194882367,778.227016262134,121.354019928872,81.13688,81.13688,3722.498,531.6424
5.540032,S,5.540032,0.6874356,0,0.4621833,0,0,30.55631,22.8255,0,49.92892,66.93916,3.697878,-56.0001712492475,-55.8777305059124,-3.7011367785688,787.07414299288,777.668238969564,121.317008561914,81.13327,81.13327,3730.275,532.8558
5.550032,S,5.550032,0.6869664,0,0.4621229,0,0,30.55631,22.78423,0,49.92892,66.93916,3.697878,-55.9567742196087,-55.8345827025951,-3.69593770122389,786.516774835358,777.109893155018,121.280049185728,81.12966,81.12966,3738.046,534.0688
5.560032,S,5.560032,0.6864975,0,0.4620626,0,0,30.55631,22.74309,0,49.92892,66.93916,3.697878,-55.9134892946913,-55.7915461612838,-3.69075358712867,785.959842078921,776.551977705876,121.243141650682,81.12605,81.12605,3745.812,535.2814
5.570033,S,5.570033,0.6860289,0,0.4620027,0,0,30.55631,22.70201,0,49.92892,66.93916,3.697878,-55.8702962351631,-55.7486010137633,-3.68557816537768,785.403345000616,775.994491708199,121.206285869852,81.12243,81.12243,3753.572,536.4936
5.580033,S,5.580033,0.6855607,0,0.4619429,0,0,30.55631,22.66102,0,49.92892,66.93916,3.697878,-55.827176219454,-55.7057283852288,-3.68041162223544,784.847282888046,775.437434436798,121.169481754452,81.11881,81.11881,3761.326,537.7054
5.590033,S,5.590033,0.6850929,0,0.4618834,0,0,30.55631,22.62016,0,49.92892,66.93916,3.697878,-55.7841921379641,-55.6629908605588,-3.67526066322462,784.291654410505,774.880804540634,121.132729148641,81.11518,81.11518,3769.075,538.9169
5.600033,S,5.600033,0.6846253,0,0.461824,0,0,30.55631,22.57935,0,49.92892,66.93916,3.697878,-55.7412641786754,-55.6203089668919,-3.67011752732361,783.736459022526,774.324601463397,121.096027974188,81.11156,81.11156,3776.818,540.1281
5.610034,S,5.610034,0.6841582,0,0.4617649,0,0,30.55631,22.53865,0,49.92892,66.93916,3.697878,-55.6984501161437,-55.5777403220526,-3.66498649861633,783.181694430108,773.768824072599,121.059378110021,81.10793,81.10793,3784.556,541.3388
5.620034,S,5.620034,0.6836913,0,0.461706,0,0,30.55631,22.49803,0,49.92892,66.93916,3.697878,-55.6557290314706,-55.5352640644147,-3.65986602489847,782.627360903056,773.213471444368,121.02277945059,81.10428,81.10428,3792.288,542.5492
5.630034,S,5.630034,0.6832249,0,0.4616472,0,0,30.55631,22.45749,0,49.92892,66.93916,3.697878,-55.613094870655,-55.4928742335137,-3.65475449187753,782.073456411489,772.658542714436,120.986231906488,81.10064,81.10064,3800.014,543.7592
5.640034,S,5.640034,0.6827587,0,0.4615887,0,0,30.55631,22.41706,0,49.92892,66.93916,3.697878,-55.5705588269568,-55.450581756868,-3.64965630781379,781.51998235791,772.104036909261,120.949735344226,81.09699,81.09699,3807.735,544.9689
5.650034,S,5.650034,0.6822929,0,0.4615304,0,0,30.55631,22.37669,0,49.92892,66.93916,3.697878,-55.528100634245,-55.4083667662623,-3.64456476718456,780.966935620101,771.549953253983,120.913289697369,81.09335,81.09335,3815.451,546.1782
5.660035,S,5.660035,0.6818274,0,0.4614724,0,0,30.55631,22.33644,0,49.92892,66.93916,3.697878,-55.4857575601105,-55.3662660178949,-3.63948887277494,780.414315072313,770.996290606179,120.876894809455,81.08969,81.08969,3823.161,547.3871
5.670035,S,5.670035,0.6813623,0,0.4614144,0,0,30.55631,22.29625,0,49.92892,66.93916,3.697878,-55.443485364992,-55.3242358016921,-3.63441912509444,779.86212238503,770.443048260528,120.840550619016,81.08604,81.08604,3830.865,548.5956
5.680035,S,5.680035,0.6808975,0,0.4613568,0,0,30.55631,22.25616,0,49.92892,66.93916,3.697878,-55.401328189797,-55.2823198277277,-3.6293635335174,779.310354070137,769.890225074607,120.804256984492,81.08237,81.08237,3838.564,549.8039
5.690035,S,5.690035,0.680433,0,0.4612993,0,0,30.55631,22.21617,0,49.92892,66.93916,3.697878,-55.3592540812762,-55.240486306857,-3.62431855901794,778.759009316057,769.337820223886,120.768013799712,81.07871,81.07871,3846.258,551.0118
5.700036,S,5.700036,0.6799689,0,0.4612421,0,0,30.55631,22.17625,0,49.92892,66.93916,3.697878,-55.3172668375756,-55.1987392127232,-3.61928165598098,778.208088455615,768.785832844096,120.731820983961,81.07504,81.07504,3853.945,552.2193
5.710036,S,5.710036,0.6795051,0,0.461185,0,0,30.55631,22.13642,0,49.92892,66.93916,3.697878,-55.2753755791038,-55.1570874860232,-3.61425586672699,777.657590551171,768.234261981564,120.695678426102,81.07136,81.07136,3861.628,553.4265
5.720036,S,5.720036,0.6790416,0,0.4611281,0,0,30.55631,22.09669,0,49.92892,66.93916,3.697878,-55.2335853795688,-55.1155360938108,-3.60924299181299,777.107513431456,767.683106632945,120.659585996991,81.06769,81.06769,3869.304,554.6332
5.730036,S,5.730036,0.6785786,0,0.4610714,0,0,30.55631,22.05703,0,49.92892,66.93916,3.697878,-55.1918611621086,-55.0740502667091,-3.60423719495072,776.557857636948,767.132366142588,120.623543625847,81.064,81.064,3876.976,555.8397
5.740036,S,5.740036,0.6781157,0,0.461015,0,0,30.55631,22.01746,0,49.92892,66.93916,3.697878,-55.1502408753144,-55.0326677543273,-3.59924276022411,776.008622151609,766.582039477346,120.587551199049,81.06032,81.06032,3884.642,557.0457
5.750037,S,5.750037,0.6776532,0,0.4609587,0,0,30.55631,21.97797,0,49.92892,66.93916,3.697878,-55.1087086095064,-54.9913726620931,-3.59425894257508,775.459803744357,766.032125763017,120.551608610427,81.05663,81.05663,3892.302,558.2514
5.760037,S,5.760037,0.677191,0,0.4609026,0,0,30.55631,21.93858,0,49.92892,66.93916,3.697878,-55.0672673300919,-54.9501679702389,-3.5892856178273,774.91140508351,765.482624095597,120.515715755051,81.05293,81.05293,3899.957,559.4567
5.770037,S,5.770037,0.6767293,0,0.4608468,0,0,30.55631,21.89927,0,49.92892,66.93916,3.697878,-55.0259279814703,-54.9090646062831,-3.58432340686249,774.36342280019,764.933533461807,120.479872521784,81.04923,81.04923,3907.606,560.6617
5.780037,S,5.780037,0.6762677,0,0.460791,0,0,30.55631,21.86003,0,49.92892,66.93916,3.697878,-54.9846556857886,-54.8680278008487,-3.57936951571287,773.815856240151,764.384853196062,120.444078827427,81.04553,81.04553,3915.25,561.8663
5.790038,S,5.790038,0.6758066,0,0.4607355,0,0,30.55631,21.82088,0,49.92892,66.93916,3.697878,-54.9434703496775,-54.8270774221512,-3.57442518614189,773.268705740911,763.836582434095,120.408334576365,81.04182,81.04182,3922.888,563.0706
5.800038,S,5.800038,0.6753458,0,0.4606803,0,0,30.55631,21.78183,0,49.92892,66.93916,3.697878,-54.9023960064786,-54.786237312049,-3.56949414343995,772.721970217983,763.28872007322,120.372639635728,81.03811,81.03811,3930.521,564.2745
5.810038,S,5.810038,0.6748853,0,0.4606251,0,0,30.55631,21.74284,0,49.92892,66.93916,3.697878,-54.8613866438324,-54.7454617736468,-3.56457005461338,772.175646660361,762.74126546772,120.336993935979,81.03439,81.03439,3938.149,565.478
5.820038,S,5.820038,0.6744252,0,0.4605702,0,0,30.55631,21.70396,0,49.92892,66.93916,3.697878,-54.820493229858,-54.7048014708937,-3.55965925265584,771.629737500036,762.194217465239,120.301397344248,81.03068,81.03068,3945.771,566.6812
5.830039,S,5.830039,0.6739653,0,0.4605156,0,0,30.55631,21.66516,0,49.92892,66.93916,3.697878,-54.7796768408026,-54.6642176607697,-3.55475770183608,771.084238417879,761.64757530085,120.265849768024,81.02695,81.02695,3953.387,567.884
5.840039,S,5.840039,0.6735058,0,0.460461,0,0,30.55631,21.62643,0,49.92892,66.93916,3.697878,-54.738939406642,-54.6237123300965,-3.54986459500785,770.539152211961,761.101338189758,120.230351122867,81.02323,81.02323,3960.998,569.0865
5.850039,S,5.850039,0.6730466,0,0.4604066,0,0,30.55631,21.58777,0,49.92892,66.93916,3.697878,-54.698279984136,-54.5832844854632,-3.54498067722923,769.994474550472,760.555505357104,120.194901316887,81.01949,81.01949,3968.604,570.2886
5.860039,S,5.860039,0.6725877,0,0.4603525,0,0,30.55631,21.54922,0,49.92892,66.93916,3.697878,-54.6577245364313,-54.5429599555498,-3.54010886664435,769.450206797758,760.01007576974,120.159500229012,81.01575,81.01575,3976.204,571.4904
5.870039,S,5.870039,0.6721292,0,0.4602985,0,0,30.55631,21.51074,0,49.92892,66.93916,3.697878,-54.6172550182319,-54.5027208589626,-3.53524605884456,768.906346923003,759.465048573333,120.124147769214,81.01202,81.01202,3983.798,572.6918
5.88004,S,5.88004,0.6716709,0,0.4602447,0,0,30.55631,21.47235,0,49.92892,66.93916,3.697878,-54.5768646265589,-54.462560241826,-3.53039436482774,768.362895346967,758.920422983088,120.088843826355,81.00828,81.00828,3991.387,573.8929
5.89004,S,5.89004,0.671213,0,0.4601911,0,0,30.55631,21.43402,0,49.92892,66.93916,3.697878,-54.536553091956,-54.4224781041401,-3.52554962468631,767.819850106606,758.376198214211,120.053588330896,81.00452,81.00452,3998.971,575.0936
5.90004,S,5.90004,0.6707555,0,0.4601377,0,0,30.55631,21.39579,0,49.92892,66.93916,3.697878,-54.4963395586328,-54.3824933207096,-3.52071661920957,767.277210243911,757.832373293159,120.018381165491,81.00077,81.00077,4006.55,576.2939
5.91004,S,5.91004,0.6702982,0,0.4600845,0,0,30.55631,21.35763,0,49.92892,66.93916,3.697878,-54.4562060136761,-54.3425880101405,-3.51589274069427,766.734976171418,757.288947425204,119.98322223887,80.99702,80.99702,4014.123,577.494
5.920041,S,5.920041,0.6698413,0,0.4600315,0,0,30.55631,21.31957,0,49.92892,66.93916,3.697878,-54.4161684865073,-54.3027780670052,-3.51108059684367,766.193145757913,756.745919656672,119.948111433686,80.99326,80.99326,4021.69,578.6936
5.930041,S,5.930041,0.6693847,0,0.4599786,0,0,30.55631,21.28158,0,49.92892,66.93916,3.697878,-54.3762019608544,-54.2630386560344,-3.50627658654374,765.651718310416,756.20328928224,119.913048668604,80.98949,80.98949,4029.252,579.8929
5.940041,S,5.940041,0.6689284,0,0.459926,0,0,30.55631,21.24368,0,49.92892,66.93916,3.697878,-54.3363443596921,-54.2234075268375,-3.50148462134938,765.110693958523,755.661055219092,119.878033823173,80.98572,80.98572,4036.809,581.0919
5.950041,S,5.950041,0.6684724,0,0.4598734,0,0,30.55631,21.20585,0,49.92892,66.93916,3.697878,-54.2965577554513,-54.183846929805,-3.49670072761751,764.570069619065,755.119216761905,119.843066816678,80.98195,80.98195,4044.36,582.2905
